"ID","ANSWER","IS_CORRECT","ID_OF_PARENT_ANSWER","QUESTIONID","POSITION","GRAPHIC"
"16050065393450","Schrägstrich","FALSE",,"1605006539000","0",
"16050065393451","Backslash","TRUE",,"1605006539000","1",
"16050065393462","Backup","FALSE",,"1605006539000","2",
"16050065393463","Update","FALSE",,"1605006539000","3",
"16050068231780","Das Internet wird automatisch gestartet.","FALSE",,"1605007602000","0",
"16050068231791","Der Bildschirm schaltet sich automatisch ein.","FALSE",,"1605007602000","1",
"16050068231792","Der Drucker schaltet sich automatisch ein.","FALSE",,"1605007602000","2",
"16050068231803","Die Hardware wird überprüft und dann das Betriebssystem geladen.","TRUE",,"1605007602000","3",
"16050075552760","durch die entsprechende Schaltfläche in der Systemsteuerung","FALSE",,"1605007555000","0",
"16050075552771","im Taskmanager mit der Schaltfläche ""Task beenden""","TRUE",,"1605007555000","1",
"16050075552782","indem man die Stromzufuhr zum Computer unterbricht","FALSE",,"1605007555000","2",
"16050075552783","indem man die Anwendung noch einmal startet","FALSE",,"1605007555000","3",
"16050077644980","Datenbus","FALSE",,"1605007764000","0",
"16050077644981","Verzeichnispfad","TRUE",,"1605007764000","1",
"16050077644992","Dateisystem","FALSE",,"1605007764000","2",
"16050077644993","Datenhighway","FALSE",,"1605007764000","3",
"16050178581310","C:","TRUE",,"1605017881000","0",
"16050178581311","C&gt;","FALSE",,"1605017881000","1",
"16050178581322","A:","FALSE",,"1605017881000","2",
"16050178581323","A&gt;:","FALSE",,"1605017881000","3",
"16050188160750","Die automatische Zuordnung zu einem Programm geht verloren.","TRUE",,"1605018816000","0",
"16050188160751","Die Datei wird gelöscht.","FALSE",,"1605018816000","1",
"16050188160762","Die Datei wird zerstört.","FALSE",,"1605018816000","2",
"16050203948600","eine Datei löschen","TRUE",,"1605020394000","0",
"16050203948611","einen Ordner anlegen","TRUE",,"1605020394000","1",
"16050203948612","ein Diagramm zeichnen","FALSE",,"1605020394000","2",
"16050203948623","eine Tabelle erstellen","FALSE",,"1605020394000","3",
"16050207223910","USB-Stick","TRUE",,"1605020807000","0",
"16050207223911","externe Festplatte","TRUE",,"1605020807000","1",
"16050207223922","Netzwerk-Festplatte (NAS)","TRUE",,"1605020807000","2",
"16050207223923","Hauptspeicher (RAM)","FALSE",,"1605020807000","3",
"16050231333760","Statusleiste","FALSE",,"1605023133000","0",
"16050231333771","Menüleiste","TRUE",,"1605023133000","1",
"16050231333782","Bildlaufleiste","FALSE",,"1605023133000","2",
"16050231333783","Titelleiste","FALSE",,"1605023133000","3",
"16050251628270","mittels einer Spracherkennungssoftware","TRUE",,"1605025162000","0",
"16050251628281","mit der Tastatur","TRUE",,"1605025162000","1",
"16050251628282","mit dem Touchscreen","TRUE",,"1605025162000","2",
"16050251628293","mit der Firewall","FALSE",,"1605025162000","3",
"16050253255410","durch die Spracherkennungssoftware","FALSE",,"1605025325000","0",
"16050253255421","durch die Firewall","TRUE",,"1605025325000","1",
"16050253255422","durch die Tastatur","FALSE",,"1605025325000","2",
"16050253255433","durch die Textverarbeitung","FALSE",,"1605025325000","3",
"16050259312710","geschlossenes WLAN","FALSE",,"1605025931000","0",
"16050259312721","offenes WLAN","TRUE",,"1605025931000","1",
"16050259312722","Download","FALSE",,"1605025931000","2",
"16050259312733","Upload","FALSE",,"1605025931000","3",
"16050366019620","Der Zugriff kann ortsunabhängig erfolgen.","TRUE",,"1605045316000","0",
"16050366019631","Er funktioniert ohne Internet.","FALSE",,"1605045316000","1",
"16050366019642","Es kann nicht gleichzeitig darauf zugegriffen werden.","FALSE",,"1605045316000","2",
"16050366019653","Er ist immer kostenpflichtig.","FALSE",,"1605045316000","3",
"16050366897970","Festplatte","TRUE",,"1605045323000","0",
"16050366897971","RAM-Speicher","FALSE",,"1605045323000","1",
"16050366897982","DVD","FALSE",,"1605045323000","2",
"16050366897983","SSD","TRUE",,"1605045323000","3",
"16050369477470","WAN","FALSE",,"1605045345000","0",
"16050369477481","HDMI","FALSE",,"1605045345000","1",
"16050369477482","USB","FALSE",,"1605045345000","2",
"16050369477483","ISP (Internet Service Provider)","TRUE",,"1605045345000","3",
"16050371704090","durch ein Computernetzwerk","TRUE",,"1605045361000","0",
"16050371704091","durch viele Besprechungen","FALSE",,"1605045361000","1",
"16050371704102","alle Computer werden in einem Raum aufgestellt","FALSE",,"1605045361000","2",
"16050371704113","durch die Verwendung eines Cloud-Speichers","TRUE",,"1605045361000","3",
"16050445216440","Sie sollten nur aus Buchstaben bestehen.","FALSE",,"1605044541000","0",
"16050445216441","Sie sollten aus Buchstaben, Zahlen und Sonderzeichen bestehen.","TRUE",,"1605044541000","1",
"16050445216452","Sie sollten nur aus Sonderzeichen bestehen.","FALSE",,"1605044541000","2",
"16050448296490","vereinfachte Zusammenarbeit","TRUE",,"1605044829000","0",
"16050448296491","weltweiter Zugriff","TRUE",,"1605044829000","1",
"16050448296502","Zugriff durch weitere Personen ist nicht möglich","FALSE",,"1605044829000","2",
"16050448296503","Mobilität, da ein Zugriff mit Tablet, Smartphone und Laptop möglich ist","TRUE",,"1605044829000","3",
"16050450273120","Tastatursprache","TRUE",,"1605045027000","0",
"16050450273131","WLAN-Suche","FALSE",,"1605045027000","1",
"16050450273132","Lautstärke","FALSE",,"1605045027000","2",
"16050450273143","Zeit","FALSE",,"1605045027000","3",
"16050451321580","MBit/s","TRUE",,"1605045132000","0",
"16050451321581","KByte/s","FALSE",,"1605045132000","1",
"16050451321582","GB","FALSE",,"1605045132000","2",
"16050451321593","MHz","FALSE",,"1605045132000","3",
"16050451810420","Up- und Downloadgeschwindigkeit","TRUE",,"1605045181000","0",
"16050451810421","für die Größe des Speicherplatzes auf einer Festplatte","FALSE",,"1605045181000","1",
"16050451810432","für die Größe des Arbeitsspeichers","FALSE",,"1605045181000","2",
"16050451810433","für die Auflösung eines Bildes","FALSE",,"1605045181000","3",
"16050452539400","Browser","FALSE",,"1605045253000","0",
"16050452539411","Anwendungsprogramm Word","FALSE",,"1605045253000","1",
"16050452539412","Betriebssystem","TRUE",,"1605045253000","2",
"16050452539423","HTTP","FALSE",,"1605045253000","3",
"16050808717400","Ein Personal Computer braucht kein Anwendungsprogramm.","FALSE",,"1605080871000","0",
"16050808717411","Das Anwendungsprogramm ist die Basis, von der aus das Betriebssystem gestartet wird.","FALSE",,"1605080871000","1",
"16050808717412","Bei den modernen Computern besteht da kein Zusammenhang mehr.","FALSE",,"1605080871000","2",
"16050808717423","Das Betriebssystem ist die Basis, von der aus Anwendungsprogramme gestartet werden.","TRUE",,"1605080871000","3",
"16050820002510","Menü Ansicht, Inhalt","FALSE",,"1605082000000","0",
"16050820002521","rechte Maustaste auf das Laufwerk C:, Eigenschaften","TRUE",,"1605082000000","1",
"16050820002532","Menü Ansicht, Details","FALSE",,"1605082000000","2",
"16050820002543","linke Maustaste auf das Laufwerk C:, Eigenschaften","FALSE",,"1605082000000","3",
"16050856638940","Die Download-Geschwindigkeit kann bis zu 60 Megabit pro Sekunde betragen.","TRUE",,"1605086439000","0",
"16050856639031","Daten werden immer mit 60 Megabit heruntergeladen.","FALSE",,"1605086439000","1",
"16050856639042","Die Bandbreite bezeichnet die Geschwindigkeit der Datenübertragung.","TRUE",,"1605086439000","2",
"16050856639053","Die Upload-Geschwindigkeit kann bis zu 60 Megabit pro Sekunde betragen.","FALSE",,"1605086439000","3",
"16050859668260","sind Breitbandverbindungen mit Flatrate und Pauschaltarif.","TRUE",,"1605086434000","0",
"16050859668261","sind Breitbandverbindungen mit einem monatlichen Download-Volumen unter 3 GB.","FALSE",,"1605086434000","1",
"16050859668272","sind analoge Einwahl-Verbindungen mit 56 KBit/s.","FALSE",,"1605086434000","2",
"16050859668273","werden nach Upload-Volumen abgerechnet.","FALSE",,"1605086434000","3",
"16050865202260","Verschlüsselungsmethoden für ein drahtloses Netzwerk.","TRUE",,"1606222336000","0",
"16050865202271","Bezeichnungen für weltweite Netzwerke.","FALSE",,"1606222336000","1",
"16050865202272","ein Schutz des WLANs vor unbefugten Zugriffen.","TRUE",,"1606222336000","2",
"16050865202273","eine sichere Verschlüsselung von WLAN.","TRUE",,"1606222336000","3",
"16050866740750","ist ein gemeinsames Speichermedium für mehrere Nutzer*innen.","TRUE",,"1605086674000","0",
"16050866740761","ist ein frei gegebener Ordner auf dem Server.","TRUE",,"1605086674000","1",
"16050866740762","ist für jeden zugänglich.","FALSE",,"1605086674000","2",
"16050866740773","stellt Dokumente für mehrere Anwender*innen zur Verfügung.","TRUE",,"1605086674000","3",
"16050868366100","32 MBit dividiert durch 8 ergibt 4 MB (Megabyte)","TRUE",,"1605086836000","0",
"16050868366111","32 MB (Megabyte)","FALSE",,"1605086836000","1",
"16050871923110","Die Monitore werden so aufgestellt, dass die Nutzer*innen möglichst nicht geblendet werden.","TRUE",,"1605087192000","0",
"16050871923121","Es werden Online-Kurse angeboten.","FALSE",,"1605087192000","1",
"16050871923122","Das RAM wird in regelmäßigen Abständen getauscht.","FALSE",,"1605087192000","2",
"16050871923233","Bei der Bildschirmarbeit sollen regelmäßig Pausen eingelegt werden.","TRUE",,"1605087192000","3",
"16050874615280","In der Systemsteuerung","FALSE",,"1605087461000","0",
"16050874615281","In der Bedienungsanleitung","FALSE",,"1605087461000","1",
"16050874615292","In der Benutzerlizenz (EULA)","TRUE",,"1605087461000","2",
"16050874615293","Im Datenschutzgesetz","FALSE",,"1605087461000","3",
"16050885192470","mit der Tastenkombination Windows + Pause","TRUE",,"1605088519000","0",
"16050885192481","rechter Mausklick auf das Symbol Computer bzw. Arbeitsplatz, dann Eigenschaften","TRUE",,"1605088519000","1",
"16050885192482","mit der Tastenkombination Windows + x","FALSE",,"1605088519000","2",
"16050885192483","mit der Tastenkombination Windows + r, dann ""winver"" eingeben und auf OK klicken","TRUE",,"1605088519000","3",
"16050916324550","damit Apps installiert werden können","FALSE",,"1605091632000","0",
"16050916324561","um den Computer vor Angriffen von außen zu schützen","FALSE",,"1605091632000","1",
"16050916324562","damit die externe Hardware wie Drucker funktioniert","FALSE",,"1605091632000","2",
"16050916324573","um Daten im Schadensfall wiederherstellen zu können","TRUE",,"1605091632000","3",
"16050920299840","damit eine Anwendungssoftware funktioniert","FALSE",,"1605092152000","0",
"16050920299861","damit Bereiche des Bildschirms vergrößert angezeigt werden können","TRUE",,"1605092152000","1",
"16050920299872","damit sehbehinderte Menschen Texte leichter lesen können","TRUE",,"1605092152000","2",
"16050920299873","damit der Bildschirm mit dem Finger bedient werden kann","FALSE",,"1605092152000","3",
"16050925070210","Der Prozessor arbeitet mit einer Taktfrequenz von 3,6 GHz.","TRUE",,"1605092507000","0",
"16050925070221","Es steht für Central Processing Unit.","TRUE",,"1605092507000","1",
"16050925070222","Es ist die Zentraleinheit.","TRUE",,"1605092507000","2",
"16050925070223","Es steht für RAM.","FALSE",,"1605092507000","3",
"16050929864330","Extra große Symbole","TRUE",,"1605092986000","0",
"16050929864341","Inhalt","FALSE",,"1605092986000","1",
"16050929864352","Details","TRUE",,"1605092986000","2",
"16050929864353","Liste","TRUE",,"1605092986000","3",
"16056418002320","#DIV/0!","TRUE",,"1605647574000","0",
"16056418002321","Durch Null kann nicht dividiert werden.","FALSE",,"1605647574000","1",
"16056418002332","#BEZUG!","FALSE",,"1605647574000","2",
"16056418002333","#NAME?","FALSE",,"1605647574000","3",
"16056464175990","In der Formel wird mit dem Buchstaben ""a"" multipliziert, mit diesem Buchstaben kann Excel nichts anfangen.","TRUE",,"1605647779000","0",
"16056464175991","Es wird durch die Zahl 0 dividiert.","FALSE",,"1605647779000","1",
"16056464175992","Es wird mit der Zahl 0 multipliziert.","FALSE",,"1605647779000","2",
"16056464176003","Eine Zelle, auf die sich die Formel bezieht, wurde verschoben.","FALSE",,"1605647779000","3",
"16056466651730","Automatisch werden die zwei darunterliegenden Zellen ausgefüllt: Quartal 2, Quartal 3.","TRUE",,"1605646762000","0",
"16056466651741","Der Inhalt der Zelle  (Quartal 1) wird in die darunterliegenden Zellen kopiert.","FALSE",,"1605646762000","1",
"16056466651742","Der Inhalt der Zelle  (Quartal 1) wird in die darunterliegenden Zellen verschoben.","FALSE",,"1605646762000","2",
"16056466651753","Drei Zellen werden markiert.","FALSE",,"1605646762000","3",
"16056469874660","Auf eine beliebige Registerkarte klicken","TRUE",,"1605646987000","0",
"16056469874661","Auf den Befehl Menüband-Anzeigeoptionen klicken","TRUE",,"1605646987000","1",
"16056469874672","Tastenkombination STRG + F1","TRUE",,"1605646987000","2",
"16056469874673","Tastenkombination Alt + F4","FALSE",,"1605646987000","3",
"16056472577660","Die Zeile 12 wird beim Ausdruck auf jeder Seite oben angezeigt.","TRUE",,"1605647412000","0",
"16056472577661","Beim Scrollen bleibt die Zeile 12 auf der Stelle.","FALSE",,"1605647412000","1",
"16056472577672","Die Spaltennummerierung wird mit ausgedruckt.","FALSE",,"1605647412000","2",
"16056472577673","Die Zeile 12 wird eingefroren.","FALSE",,"1605647412000","3",
"16056475327400","Der Bezug auf die Zelle B6 muss in allen Formeln der Spalte C enthalten sein.","TRUE",,"1605647532000","0",
"16056475327401","Damit das Verhältnis 1. Quartal zum Jahresumsatz stimmt","FALSE",,"1605647532000","1",
"16056475327412","Damit die Formel in eine andere Zelle kopiert werden kann und der Bezug auf die Zelle B6 erhalten bleibt","TRUE",,"1605647532000","2",
"16056475327413","Damit wurde der Zelle ein Währungsformat zugewiesen.","FALSE",,"1605647532000","3",
"16056476632120","#WERT!","TRUE",,"1605647682000","0",
"16056476632131","#BEZUG!","FALSE",,"1605647682000","1",
"16056476632132","##########","FALSE",,"1605647682000","2",
"16056476632143","#DIV/0!","FALSE",,"1605647682000","3",
"16056477381540","#BEZUG!","TRUE",,"1605647847000","0",
"16056477381541","#WERT!","FALSE",,"1605647847000","1",
"16056477381552","#DIV/0!","FALSE",,"1605647847000","2",
"16056477381553","#Name!","FALSE",,"1605647847000","3",
"16056842053930","Antiviren-Programme müssen sich laufend durch Updates aktuell halten.","TRUE",,"1605684515000","0",
"16056842053931","Im Normalfall werden Antiviren-Programme automatisch aktualisiert.","TRUE",,"1605684515000","1",
"16056842053942","Die Firma Microsoft stellt kein Antiviren-Programm zur Verfügung.","FALSE",,"1605684515000","2",
"16056842053943","Sie erkennen 99.99% aller Malware.","FALSE",,"1605684515000","3",
"16056842443160","Pretexting","FALSE",,"1605684244000","0",
"16056842443171","Pharming","FALSE",,"1605684244000","1",
"16056842443172","Phishing","FALSE",,"1605684244000","2",
"16056842443183","Information Diving","TRUE",,"1605684244000","3",
"16056845092610","Abfangen der Tastatureingaben","TRUE",,"1605684509000","0",
"16056845092611","Hacker können dadurch zu Passwörtern gelangen.","TRUE",,"1605684509000","1",
"16056845092622","Betrugsmethode, bei der User auf gefälschte Webseiten umgeleitet werden","FALSE",,"1605684509000","2",
"16056845092623","Identitätsdiebstahl","FALSE",,"1605684509000","3",
"16056847794450","Backups sollen regelmäßig durchgeführt werden.","TRUE",,"1605685635000","0",
"16056847794461","Für die Durchführung von periodischen Backups ist ein Ablaufplan zu erstellen.","TRUE",,"1605685635000","1",
"16056847794472","Window 7 und Windows 8 bieten keine Backup-Funktion an.","FALSE",,"1605685635000","2",
"16056847794473","Privatpersonen benötigen keine Backups.","FALSE",,"1605685635000","3",
"16056857105970","Ein Botnet ist ein soziales Netzwerk.","FALSE",,"1605687246000","0",
"16056857105981","Bots sind automatisierte Computerprogramme, die infizierte Computer zu einer Gruppe zusammenschließen.","TRUE",,"1605687246000","1",
"16056857105982","Die Betreiber von Botnets missbrauchen Computer z. B. für den Versand von Spam- oder Phishingmails.","TRUE",,"1605687246000","2",
"16056857105993","Bots sind kleine Textdateien, die die besuchte Website über den Browser auf dem PC des Benutzers/ der Benutzer*in abgespeichert werden.","FALSE",,"1605687246000","3",
"16056860189110","Schutz der Kindern vor ungeeigneten Webinhalten","TRUE",,"1605686018000","0",
"16056860189121","Einstellen von Zeitlimits","TRUE",,"1605686018000","1",
"16056860189122","Sperren von Downloads","TRUE",,"1605686018000","2",
"16056860189123","Süßigkeitenverbot","FALSE",,"1605686018000","3",
"16056865851410","IsaUevE4M!","TRUE",,"1605686585000","0",
"16056865851421","Wolfgang14","FALSE",,"1605686585000","1",
"16056865851422","password","FALSE",,"1605686585000","2",
"16056866507250","Viren können sich selbständig verbreiten.","TRUE",,"1605719975000","0",
"16056866507251","Viren können das infizierte Programm verändern.","TRUE",,"1605719975000","1",
"16056866507262","Viren werden durch ein Antiviren-Programm sofort gelöscht.","FALSE",,"1605719975000","2",
"16056866507263","Viren gibt es nur bei Geräten mit einem Windows Betriebssystem.","FALSE",,"1605719975000","3",
"16056872413060","Es werden gezielt gefälschte Webseiten angezeigt, obwohl die Adresse korrekt eingegeben wurde. (Umleitung)","TRUE",,"1605720027000","0",
"16056872413071","Die Tastatureingabe wird aufgezeichnet.","FALSE",,"1605720027000","1",
"16056872413072","Makros werden in Dokumenten aktiviert.","FALSE",,"1605720027000","2",
"16056872413083","Kinder werden vor ungeeigneten Webinhalten geschützt.","FALSE",,"1605720027000","3",
"16056877194830","Viren werden im Betriebssystem so versteckt, dass Antiviren-Programme sie nicht entdecken können.","FALSE",,"1605720073000","0",
"16056877194851","Man erhält gefälschte E-Mails.","TRUE",,"1605720073000","1",
"16056877194852","Der Empfänger/ die Empfänger*in einer Phishing-Mail soll auf einer gefälschten Seite Bankkontodaten eingeben.","TRUE",,"1605720073000","2",
"16056877194863","Man wird am Bankomaten bei der Eingabe von Daten beobachtet.","FALSE",,"1605720073000","3",
"16056884420300","Es handelt sich um Identitätsdiebstahl.","TRUE",,"1605720082000","0",
"16056884420311","Es wird eine fremde Identität vorgegeben.","TRUE",,"1605720082000","1",
"16056884420332","Es ist eine Social-Engineering-Technik.","TRUE",,"1605720082000","2",
"16056884420333","Es schützt Kinder vor ungeeigneten Webinhalten.","FALSE",,"1605720082000","3",
"16056886871160","Attachments können Malware enthalten.","TRUE",,"1605719973000","0",
"16056886871161","Verstoß gegen die Datenschutz-Grundverordnung DSGVO beim Öffnen des Attachments","FALSE",,"1605719973000","1",
"16056886871172","Absender-Adressen können gefälscht sein und das Attachment kann Viren enthalten.","TRUE",,"1605719973000","2",
"16056886871173","Mobbing am Arbeitsplatz","FALSE",,"1605719973000","3",
"16056894766570","... versuchen sich in einem infizierten System so gut wie möglich zu verstecken.","TRUE",,"1605689969000","0",
"16056894766581","... verschlüsseln die Festplatte und verlangen Lösegeld.","FALSE",,"1605689969000","1",
"16056894766582","... fangen oft sensible Kommunikation ab.","TRUE",,"1605689969000","2",
"16056894766593","... sind allgemeiner Standard bei drahtlosen Netzwerken.","FALSE",,"1605689969000","3",
"16056899161590","... verbreitet sich in einem lokalen Netzwerk (LAN).","TRUE",,"1605689916000","0",
"16056899161601","... verbreitet sich selbständig.","TRUE",,"1605689916000","1",
"16056899161612","... kann über einen infizierten USB-Stick in das System eindringen.","TRUE",,"1605689916000","2",
"16056899161613","... kommen durch Phishing-Mails auf den Computer.","TRUE",,"1605689916000","3",
"16057167669160","Es sind kleine Textdateien, die Informationen über eine besuchte Website auf dem PC des Benutzers/ der Benutzer*in abspeichern.","TRUE",,"1605716766000","0",
"16057167669171","Anbieter von Webshops verwenden Cookies, um Benutzer*innen wiederzuerkennen.","TRUE",,"1605716766000","1",
"16057167669172","Cookies sind Textdateien, die Computerprogramme infizieren.","FALSE",,"1605716766000","2",
"16057167669183","Cookies sollten vom Anwender/ von der Anwender*in nie zugelassen werden.","FALSE",,"1605716766000","3",
"16057170198890","Informationsbeschaffung durch Beobachtung bei der Eingabe von Daten wie PINs oder Passwörtern","TRUE",,"1605782153000","0",
"16057170198901","Makros werden in Dokumenten aktiviert.","FALSE",,"1605782153000","1",
"16057170198912","Eine Kindersicherung schützt Kinder vor ungeeigneten Webinhalten.","FALSE",,"1605782153000","2",
"16057170198913","Bei dem Arbeiten am Laptop kann die Eingabe von Zugangsdaten beobachtet werden.","TRUE",,"1605782153000","3",
"16057175542080","Erwachsene geben sich in sozialen Netzwerken als Jugendliche aus.","TRUE",,"1605720149000","0",
"16057175542081","Es ist eine Form der sexuellen Belästigung im Internet.","TRUE",,"1605720149000","1",
"16057175542092","Es ist nicht strafbar.","FALSE",,"1605720149000","2",
"16057175542093","Man erkennt es meist sofort.","FALSE",,"1605720149000","3",
"16057200206120","Bei der Installation eines Freeware-Programms muss die Adware sehr oft abgewählt werden.","TRUE",,"1605720020000","0",
"16057200206131","Die Ask-Toolbar wird als Adware häufig mitinstalliert.","TRUE",,"1605720020000","1",
"16057200206132","Adware infiziert immer Programme.","FALSE",,"1605720020000","2",
"16057200206143","Adware kann meistens problemlos deinstalliert werden.","TRUE",,"1605720020000","3",
"16057204474810","Der Angreifer nutzt für Zwecke der Industriespionage menschliche Eigenschaften wie Hilfsbereitschaft aus.","TRUE",,"1605777700000","0",
"16057204474821","Positive Eigenschaften wie Hilfsbereitschaft, Kundenfreundlichkeit, Dankbarkeit oder Gutgläubigkeit werden vom Angreifer ausgenutzt.","TRUE",,"1605777700000","1",
"16057204474822","Gewonnene Information werden für einen Einbruch in das Firmennetzwerk verwendet.","TRUE",,"1605777700000","2",
"16057204474833","Es werden Viren im Betriebssystem versteckt.","FALSE",,"1605777700000","3",
"16057207534020","Unwahrheiten werden in sozialen Netzwerken verbreitet.","TRUE",,"1605720753000","0",
"16057207534031","Kompromittierende Fotos werden in sozialen Netzwerken verbreitet.","TRUE",,"1605720753000","1",
"16057207534032","Sicherheitslücken werden in Netzwerken aufgezeigt.","FALSE",,"1605720753000","2",
"16057207534043","Computerviren verändern Computerprogramme.","FALSE",,"1605720753000","3",
"16057208128790","Es sind unerwünschte E-Mails.","TRUE",,"1605720812000","0",
"16057208128801","Es sind E-Mails mit einer digitalen Signatur.","FALSE",,"1605720812000","1",
"16057208128802","Es sind E-Mails, die verschlüsselt übertragen werden.","FALSE",,"1605720812000","2",
"16057208128813","Es sind E-Mails mit zweifelhaften Angeboten.","TRUE",,"1605720812000","3",
"16057209534540","Datenträger werden geschreddert.","TRUE",,"1605720953000","0",
"16057209534551","Festplatten werden entmagnetisiert.","TRUE",,"1605720953000","1",
"16057209534552","Der Computer wird als Sperrmüll entsorgt.","FALSE",,"1605720953000","2",
"16057209534563","Die Daten auf der Festplatte werden mit dem Löschbefehl gelöscht.","FALSE",,"1605720953000","3",
"16057213100780","... kann auch mit dem Wort ""Junkmail"" umschrieben werden.","FALSE",,"1605721310000","0",
"16057213100781","... forscht sich auf dem Computer befindende Informationen aus.","TRUE",,"1605721310000","1",
"16057213100792","... sendet ausgeforschte Daten in das Internet.","TRUE",,"1605721310000","2",
"16057213100793","... wird oft mit nützlicher Software installiert, manchmal ohne dabei den Anwender/ die Anwender*in zu fragen.","TRUE",,"1605721310000","3",
"16057213736220","Jede Person kann Einsicht in ihre gespeicherten Daten haben und ihre Richtigstellung verlangen.","TRUE",,"1605721373000","0",
"16057213736231","Schutz natürlicher Personen bei der Verarbeitung personenbezogener Daten","TRUE",,"1605721373000","1",
"16057213736232","Auf jedem Computer muss ein Antiviren-Programm installiert sein.","FALSE",,"1605721373000","2",
"16057213736243","Unternehmen dürfen nur Daten erfassen, die für den Zweck des Unternehmens notwendig sind.","TRUE",,"1605721373000","3",
"16057216831220","... sind oft als nützliche Anwendung getarnt.","TRUE",,"1605721698000","0",
"16057216831231","... arbeiten meistens ohne Wissen des Anwenders/ der Anwender*in.","TRUE",,"1605721698000","1",
"16057216831232","... sind Malware.","TRUE",,"1605721698000","2",
"16057216831243","... können sich wie ein Computervirus selbst vervielfältigen.","FALSE",,"1605721698000","3",
"16057230293760","Eine VPN-Verbindung ist ein privates Netzwerk, das ein öffentliches Netzwerk wie das Internet nutzt.","TRUE",,"1605723029000","0",
"16057230293771","Virtual Private Network","TRUE",,"1605723029000","1",
"16057230293782","Virtual Personal Network","FALSE",,"1605723029000","2",
"16057230293783","Drahtlosnetzwerk","FALSE",,"1605723029000","3",
"16057235273880","... ist ein veraltetes Verfahren zur Verschlüsselung von drahtlosen Netzwerken (WLAN).","TRUE",,"1605723527000","0",
"16057235273901","... ist sehr unsicher.","TRUE",,"1605723527000","1",
"16057235273902","... wurde durch WPA bzw. WPA2 oder WPA3 abgelöst.","TRUE",,"1605723527000","2",
"16057235273913","... kann mit heutiger Technik nicht geknackt werden.","FALSE",,"1605723527000","3",
"16057264767920","Nur berechtigte Personen können den Inhalt der E-Mail lesen.","FALSE",,"1605726757000","0",
"16057264767931","Vollständigkeit und Unveränderbarkeit der Daten","FALSE",,"1605726757000","1",
"16057264767942","Der Absender der E-Mail kann eindeutig identifiziert werden.","TRUE",,"1605726757000","2",
"16057264767943","Die Daten werden verschlüsselt übertragen.","FALSE",,"1605726757000","3",
"16057267439840","Betrüger haben einen Bankomaten so präpariert, dass Magnetstreifen-Informationen kopiert und die eventuell die Tastendrücke übermittelt werden.","TRUE",,"1605726743000","0",
"16057267439851","Die Pineingabe wird am Bankomaten beobachtet.","TRUE",,"1605726743000","1",
"16057267439852","Der Angreifer/ die Angreifer*in nutzt menschliche Eigenschaften wie Hilfsbereitschaft aus.","FALSE",,"1605726743000","2",
"16057267439863","Makros in Dokumenten werden aktiviert.","FALSE",,"1605726743000","3",
"16057271389780","... bietet Schutz vor Malware beim Öffnen eines Dateianhangs einer E-Mail.","FALSE",,"1605727138000","0",
"16057271389791","... bietet Schutz vor Angriffen aus Netzwerken.","TRUE",,"1605727138000","1",
"16057271389792","... bietet Schutz vor Angriffen von Hackern.","TRUE",,"1605727138000","2",
"16057271389803",".. .übernimmt die Aufgaben eines Antiviren-Progamms.","FALSE",,"1605727138000","3",
"16057279083360","Textverarbeitung Word","TRUE",,"1605727908000","0",
"16057279083371","Bildbearbeitung Gimp","FALSE",,"1605727908000","1",
"16057279083372","Microsoft Movie Maker","FALSE",,"1605727908000","2",
"16057279083383","Microsoft Editor","FALSE",,"1605727908000","3",
"16057702025790","den Rechner neu starten","FALSE",,"1605770202000","0",
"16057702025801","den Rechner vom Internet und lokalem Netzwerk trennen","TRUE",,"1605770202000","1",
"16057702025812","einen neuen Computer kaufen","FALSE",,"1605770202000","2",
"16057702025813","den Rechner auf Viren überprüfen","TRUE",,"1605770202000","3",
"16057703790640","Im Internet ist alles möglich. Jeder ist für sich verantwortlich.","FALSE",,"1605770379000","0",
"16057703790651","Prinzipiell gelten dieselben Gesetze wie im wirklichen Leben.","TRUE",,"1605770379000","1",
"16057703790662","Alle gesetzlichen Bestimmungen werden in den AGBs der Seitenanbieter angegeben.","FALSE",,"1605770379000","2",
"16057703790673","Der Staat regelt alles im Internet.","FALSE",,"1605770379000","3",
"16057704757380","Aus Informationen werden Daten gewonnen.","FALSE",,"1605785573000","0",
"16057704757401","Aus Daten können Informationen gewonnen werden.","TRUE",,"1605785573000","1",
"16057704757402"," Daten sind Informationen.","FALSE",,"1605785573000","2",
"16057705551020","Präparierte Internetseiten infizieren Computer mit Malware allein durch den Aufruf dieser Webseite.","TRUE",,"1605770555000","0",
"16057705551031","Von Malware befallene Dateien werden von der Antiviren-Software in Quarantäne verschoben.","FALSE",,"1605770555000","1",
"16057705551032","Es ist der Kauf von Software im Internet, die man downloaden kann.","FALSE",,"1605770555000","2",
"16057705551043","Es ist eine besonders schnelle Art des Herunterladens von Daten.","FALSE",,"1605770555000","3",
"16057706106650","Personenbezogene Daten dürfen nur unter Einhaltung gesetzlicher Vorschriften verarbeitet werden.","TRUE",,"1605785593000","0",
"16057706106661","Personenbezogene Daten dürfen beliebig zwischen Firmen ausgetauscht werden.","FALSE",,"1605785593000","1",
"16057706106672","Eine Einwilligung der betroffenen Person ist erforderlich.","TRUE",,"1605785593000","2",
